;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quem escreveu o livro Os Pilares da Terra?;1033920010;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1043483065;1079496814;1078011105;1089447522;1104879552;1117721322;1056829627;1079082295;1259121651;1279046818;2438192275;2459946901;1097404796;1136660721;1595998713;1566519647;8832480476;8506215131;1063720778;1103578608;2190127759;2000804032;39987232060;41475983933;1105343139;1090619305;2573088157;2468635942;134896018936;41057144840;1131514075;1113747291;5700834903;3923094415;134283405305;135113904711;1131122540;1116820602;10911895534;5446974301;145562760632;133689219148;1143015066;1159127228;39496848679;9296528568;178317919055;142499745111;1200145012;1202000920;134498340530;16023531940;149252990783;167811690114;1174541551;1204146296;157176720378;29555790859;133825098474;143209066595;1264862404;1309149135;133000429505;68464339081;131027283731;127269584820
Quem foi o 16o presidente dos Estados Unidos?;3053512997;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3016154591;3097429998;3110095417;3089959363;3087574626;3015026276;3065761543;3021205966;3264240959;3702297460;4214257216;3968533514;3535911255;3143447515;3527685456;3402267888;10648579748;9245908704;3540290724;3075489595;4009939242;3976095094;44101092376;58094827494;3215175845;3399494407;4659175957;4323636507;137008993610;131082497076;3261044504;3195368022;6573953485;6931979576;131829495125;143930228533;3218284025;3642579475;12046691078;10846188694;141906794757;132015396464;3489274683;3430472931;39316657548;38401806442;174463497795;160459799165;3415642189;3550035614;139158141184;143309734012;130405708855;129976621572;4257478133;3489897987;131340215145;135596005207;143297533850;137371416852;4035518267;3776555391;136069410431;135480368280;143186095700;129607071855
Qual a altura do Monte Everest?;2325957815;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2417345525;2410501666;2423807654;2502646595;2420963854;2454249620;2357501295;2335386713;2488200758;2567013663;3552343421;3757210982;2600029588;2377180615;2849490198;2871514696;8811184789;9052214339;2419131094;2478373567;3237528411;3322559420;41946322959;39897084159;2581021784;2434028368;3956186900;4067189171;138505604883;130738311607;2431568693;2569589835;6225292298;5660674457;144775619371;129885956226;2432707638;2439217434;11352444779;7431795092;146324777069;134677856994;2485778210;2580642475;38649960621;15890046901;199285629774;142459818483;2506085326;2530181703;138277161037;30897436917;129991684361;232750124984;2566697365;2687621883;130711453074;41416406316;137763331161;154702860319;2700738149;2598461542;141604498198;162633855937;142500228064;142828827715
Quem foi o orientador do doutorado de Albert Einstein?;31070441416;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;28690120686;28602117887;29592551855;29273698821;29167693323;28724730614;28774436623;28636941085;28733484618;29249856870;30060598780;30229385462;28727280317;28696440825;30144198599;29036301425;36137597850;35623410736;29060019742;28542852219;29528954187;29558824526;70938147027;85884722624;29234706100;30095823564;30326289843;29847600232;125875205614;130695764493;29147564252;29356375290;33046881650;33334827445;135837115916;145194004264;28688750345;29555150352;36966811387;36845985356;123813620686;145784980779;28911907211;29721525361;65594088610;62891665599;146935357390;141705032649;29698606186;29254945455;131674904150;125537806161;122458362427;133635326295;29559339198;29545026500;136896699297;132583197154;133931859563;135517186087;30672984675;29898343105;131491577482;122700936689;131118270534;135407438775
Em que cidade Sylvester Stallone mora?;881561612;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;896941562;858198901;891733194;885795074;962497353;961466848;886051585;891968602;1092744287;1089672897;2229419125;2199465315;895175136;926975705;1376406735;1365543710;7895466649;7990758182;951069566;940690649;1913021221;1854370717;41122659143;39054511957;983577248;956034217;2343589443;2403794840;136488013792;132991086186;1071663978;1043849429;5468363788;5117445434;141054599972;139140225703;1056613320;1081715503;9643817151;9889234630;132610268507;132963014118;1104324806;1102222636;38103380987;31134153177;206614956900;219394236199;1148828510;1177950812;139600057343;67887223322;154311728402;124707964764;1139774788;1174458376;161758799800;152410601143;148687550218;140395464497;1198413499;1149632944;139458314728;145886455075;146610214196;146021327203
Qual a moeda da República Tcheca?;2344918725;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2282616793;2330174529;2299993882;2406568870;2355116357;2395936434;2305029997;2290597756;2471949969;2345676758;3670026707;3663293061;2330111961;2355969122;2881854634;2642548114;9546880547;10068432691;2249828515;2416256837;3316486008;3049300399;65730201335;43814726031;2331377345;2344855382;4006639833;3462062078;137399222255;129003994910;2391129242;2445386826;6263125151;5614180941;135313602261;143917545171;2455830037;2389617296;10761250174;8910054857;134370631352;134109357074;2383177214;2489807910;47519618419;20595299358;512134948125;222725946635;2544537610;2442052266;142208580129;36120535012;137321448309;161229089543;2680697466;2574385670;136058621312;68064567321;141865499298;146199430328;2586278516;2633515092;134674601978;146016632673;134287147840;148376518933
Sócrates influenciou Aristóteles?;1905086552;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1023765053;1029097482;1038421592;1033277377;1097408533;1072674657;1052525939;997404800;1184656474;1146472129;2169949087;2151366673;1035155391;1061952568;1413677076;1308449167;7254318002;7003920158;1047514957;1031096452;1975790179;1536774538;53142299273;36633979141;1067956108;1032608496;2672312217;1728305097;136231650159;144230113087;1069649539;1042640300;6000450269;2360918652;134626799203;133781203914;1048854780;1065152648;10460054616;4065401943;145226456950;136154723205;1087015901;1095862718;39861198754;6886496578;178382039215;215620393678;1092905083;1063705577;148222247049;10285334842;140963462435;143846470621;1136770366;1142812170;140186380865;15386357507;141146054160;159163491430;1128736159;1137544568;150358103230;67922256856;140939045410;292612722841
Qual o fuso horário de Salt Lake City?;1809348927;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1836071565;1868894630;1832911489;1816291140;1929178554;1920212209;1833750569;1839326061;2047529465;1998664237;3129855613;3307038747;1882312716;1810133945;2412658466;2410062312;9640517282;9666990495;1860257703;1845055231;2914042217;3034503595;39238561158;57841385075;1873532870;1874955984;3465145838;3618492324;138066448438;137265893726;1980963772;1981836421;5832572112;5849117239;144251598417;143501108341;2001313165;2026904362;10455731804;10499346642;135428391875;134444993727;2116727747;2264311781;38396043188;37444642883;148080136128;146713081220;2352589526;2260918294;129576670202;129784133858;136059316712;129839432558;2360676119;2328581118;130307548504;142801742746;138261041097;144555661596;2391756363;2426989520;148343190686;149884992888;141943539369;148901298405
Quem é o filho de Sonny e Cher?;12501253572;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;4887127324;4947013479;4910545949;4935429716;5030009990;4985396410;4921722728;4989802655;5187804979;5058517072;6051542865;5827314031;4952182995;4912617827;5407486905;5079687135;13055675444;11360437676;4902747828;4903279553;5927814768;5498551598;72499103503;41263068203;4988099621;4934201292;6530137317;5617143063;132831673140;133005290358;5199736386;5021796838;9618210487;5958692624;133112770076;134894332417;5059145660;5190822628;14632213040;6605692830;147539142702;132933394715;5328232176;5315770838;42560048090;10339315722;182208747779;223529677449;5433219506;5419858623;142845581595;15884916036;140101309013;139440512512;5547652192;5691975704;136123535535;49669119258;134320181145;130649118456;5932871709;5568142236;138610328341;135556451222;136282099070;139240596723
Em que cidade está a sede das Nações Unidas?;40957664445;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1413383392;1387169108;1387954075;1416024675;1437866826;1430363323;1451468823;1399683730;1515629322;1491669226;2793781297;2388403688;1361547947;1384661683;1886100197;1718103590;9586763035;5180402529;1385240737;1430312393;2305980494;1826056918;43893432139;14977287307;1413733269;1415277415;3050381993;1934740120;141970674929;71498645969;1459201532;1428495311;5827635141;2719319902;134500253798;134556987887;1500577110;1455766955;11114396428;5197587846;145222454451;134123246906;1490449957;1526562516;37143508867;15128286891;251836634073;400637965789;1563212198;1518153490;149561735936;37339608942;149979315083;-1;1540792009;1589802107;150573474581;134733501421;136570453684;143324837584;1604858274;1631987180;134242408447;141937611544;134382958842;141607085127
Quem é o fundador da Penquin Books?;38278383023;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;39188360034;39120451326;38224633979;38332859340;38389158414;38349144930;38368208061;37893153188;39340791940;39243926499;39649025063;39422916523;38613511302;38594866652;38669296352;38374019257;45996261768;44806305426;38431364107;38303616166;39127100263;39033533045;77282500562;74638599258;39683022448;39466282760;39961511421;39272760015;131060777929;133800035661;39450100772;39495922973;42125792201;41012116430;133654756079;130661161252;39473312537;39123991478;46882914934;42842930497;147850538438;134525191309;39312758754;39720446518;74080018660;49403467847;140820237060;142304294462;38688656465;39233248240;127126920063;75399283350;124359643129;131494594919;38203116892;38775251001;124520650614;124484294535;133928581637;125666011716;38596957892;39798812023;134811849907;125183191819;130549651416;134901044572
Quando foi fundada a Jack Wolfskin?;991360166;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;991025748;978981885;983416064;1020842177;1065793564;1021523085;1015307956;1015052302;1164705705;1072746024;2268273166;2231248550;1031544561;1006088219;1479166550;1279817225;8504118121;8042164025;1019135750;1047404954;1973635871;1666748309;41961159225;40214641228;997140599;1022858444;2535752924;2074205249;140711009931;140677296067;1022344108;1028184222;5215072659;3597508133;133537213842;141140552924;1022583228;1043961830;9495639606;5620127658;132505024893;133183529066;1018207330;1039988385;38256112803;13282436928;182789085777;67212466007;1088949242;1085740292;140026608545;38397935166;154352400634;159836750608;1104433375;1095075771;139546415645;125669167893;140220517105;125529002061;1049553964;1166904559;123875424353;139668902914;138379316864;139432175295
Quem é o prefeito de Rotterdam?;13886185336;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;14474963149;13666166515;13738015527;14132136605;13711122232;14247330484;14042129432;13819183431;14224338892;14308699749;14793773503;14896160587;13951067335;13771439419;14482133946;14269998191;20049044207;20300918447;14080449206;14253480177;14782675793;15093555403;51436741231;51430215844;14134841444;14038041257;15037047240;15220727197;143867573750;135447843467;13968510889;13865443242;18104276244;17781175001;135790139505;143229312657;14366211522;14075114115;21511640140;21799375023;141175419294;146381632109;14621653718;14381048681;48902460316;50071016026;215375075625;157229750769;14310303690;14586282511;137705885990;130472994921;131063299981;147173251000;14650331235;14941715217;134894482440;130743597458;131560655374;132739560989;14917546539;14250726943;139936087925;140192241782;135977409448;144380274565
Liste todos os oceanógrafos suecos.;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Mostre-me a autobiografia de Hemingway.;4554031576;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;4615223795;4594361810;4557564500;4576743266;4650063232;4624176574;4590610901;4622415943;4847712163;4664499577;5672446752;5707589648;4603467943;4527863065;5070293450;5073423393;11523718844;11388604837;4630617421;4599372210;5460317317;5462565939;44237501736;44660848959;4687439513;4694600253;5727268135;5944124717;137091710077;137090887745;4758249201;4695083252;8681798393;7628247699;145398300208;130177478461;4730474226;4684591494;13340382528;9951638004;144566073994;133062235387;4814830407;4797303228;41118372944;19797802078;145197028856;305155425125;4853376511;4887532483;146008028141;39962551647;149757365366;157244728614;4820719146;4809322073;132655576698;73205514006;138580190098;168274824703;4912245902;4989865958;165490804258;142717296873;144020415282;136205465941
Quem são os pais da esposa de Juan Carlos I?;7743449829;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1960072399;2050291119;2112846040;1998844953;2006217157;2105372072;1998397429;2034569953;2258375628;2169050028;3370004686;3371672669;1993221560;2061878210;2485476450;2257206279;10284941554;9388565125;2051031545;2069479429;2881667799;2734529808;60195051279;62350185506;2020284587;2109316263;3720581055;3280425019;136302431316;136296496674;2083981837;2121628462;5912576647;5360326403;135182476484;135602497444;2214247230;2197862056;10284398299;9443421552;145409354328;144925903073;2209316202;2190982664;38789302728;24420484718;178267863199;242077901800;2220656053;2305879066;139206357629;43100246951;148228827957;129760993675;2241181173;2306533443;126065911157;165919847134;143175811292;156185322741;2285103975;2308611251;142339441486;135094654461;141765797106;147541371212
Tesla ganhou um Prêmio Nobel de Física?;1249591289;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1214939572;1202066594;1241577195;1245740144;1303598077;1327789710;1212566831;1243420093;1427883411;1421336959;2467775195;2486677747;1239953961;1229564037;1716476932;1607331594;8616116026;8401334285;1278722311;1238810473;2168991971;2002689798;37880254102;36296004176;1247420045;1217043683;2627018076;2302556095;124251094058;134587589319;1254976987;1231026925;5161435542;2908163958;134199359036;131990084314;1279476448;1252170367;9908724572;4358042809;132211165372;134020879251;1233416165;1279581385;33781563277;8475997937;145919910640;230798731731;1319653096;1271277364;132801475881;12623637472;126932251787;173703608967;1248358043;1275761866;133821838986;12776829938;134265707256;143455014146;1306566957;1290437059;125155276854;13225203323;133548996193;131259374419
Quem é o jogador de basquete mais alto?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Qual cidade tem menos habitantes?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
A proinsulina é uma proteína?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Quem foram os pais da Rainha Victoria?;2592125798;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2535685506;2514632289;2524056824;2584872074;2597056044;2573337963;2444323850;2542849446;2746421289;2692379470;3685191570;3841019093;2536584532;2527465852;3029141411;3006523446;9616971899;9414314584;2804999630;2781545161;3518597520;3277491565;41199524406;39194031724;2641976364;2547287345;3998874783;3635290505;129706330272;130909456728;2714490705;2498075311;6396741886;4558520126;129420739062;143148232444;2584689469;2707298042;12233857572;5552377604;147451436465;134355331265;2630341032;2757936458;39626272748;8301131363;224620221667;150027590359;2561686051;2562343888;137646630382;12990578254;151431424676;159594879394;2561987614;2648415951;137486569722;22508239299;136586119058;254379684956;2855835722;2765271004;131021155319;43815812443;143948838975;141147891955
Che Guevara teve filhos?;2516066618;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2543516473;2509724746;2571900030;2510603858;2543700986;2587422492;2593930628;2502631281;2714917726;2657297057;3755392252;3719143872;2510741478;2544303456;2983886322;3020335233;9594097262;9495973259;2522823084;2520694123;3524700296;3439786584;42400627859;41303273859;2546926372;2587716689;4070283341;3916243543;130954527610;130255911224;2615974554;2619657242;6518598572;6248665808;135403209210;123192208958;2632597052;2615335774;11612615901;8977258760;146315082398;144704665639;2672311229;2688502465;40105462815;16062381010;531833117998;144978696348;2741346103;2666548214;149734402224;34789457856;150709151949;157866496744;2675760379;2702062885;132014635118;46672355174;142640669252;132362688261;2668153848;2728259588;137832097268;150378800752;142314065680;142394989249
O lago Baikal é maior do que o lago Great Bear?;799369268;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;834313093;836598820;854445875;886593728;919733399;915872010;858793948;838619136;1114792266;1105061891;2195630890;2132553863;879384001;876890707;1376472875;1375929091;8232836805;8140512325;933306663;891167747;1978986467;1895465907;43577141813;40796199597;961081263;940723545;2791366691;2517359537;135036847724;142635293380;957217785;945987867;3704018243;3286113977;142228762626;134308623049;951497355;931571932;3387921015;3165828019;141303146291;134139882194;930706548;950901628;3484245138;3491106879;143543862090;134524509099;951834854;975145519;3668496671;3232726684;134638368907;142305896139;928141439;949715329;3575569926;3168680278;126543850300;142828820212;950725667;968467115;3542119927;3148598742;136200855853;136645852130
Kaurismäki alguma vez venceu o Grand Prix de Cannes?;20603635423;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1551957404;1536134614;1593622040;1583132802;1642677430;1618599969;1581333938;1516454667;1676876445;1644378427;2763752116;2605723912;1545845445;1569098318;2064668057;1885318892;9215242437;6018861462;1571593608;1558800287;2620572024;2401424553;42866495261;24156952497;1594078579;1595147445;3177258094;2791425646;140663900153;73691257073;1609156500;1603306646;5844862065;4951739490;134577029514;133807709744;1611083062;1683872448;10998578387;7201441642;133407229365;134507695904;1622363349;1669059794;39067252778;13881931607;145522007921;140434474283;1783405827;1730073033;150789462053;31244700626;138031063366;277205639448;1734306916;1756394581;137338580112;44242586529;150784409656;199723372758;1816522199;1842232931;134124122913;141775645820;142776370902;155642376248
Liste todos os livros de William Goldman com mais de 300 páginas.;21061674781;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1369595989;1405804828;1425751576;1469223004;1447117432;1463213139;1474878468;1420280091;1542772266;1556600457;2519902964;2478477267;1426452750;1451826210;1921275391;1862617508;8315223502;8239204594;1463798465;1492494583;2439537287;2273503087;58202618140;15982622952;1431245033;1434292563;3291045727;2471829445;132119215434;72989444909;1469099494;1445470841;5876134746;3699780632;134589862032;135462791581;1431016159;1455224976;10807359123;5188371068;133183163231;143493545384;1535691968;1513171601;42071830859;8416594452;229645677985;164921085606;1612253762;1670202178;148056053043;13257228000;136237399409;164703144177;1795294365;1795399846;149836759818;20148743673;142274179735;188153532051;2260179445;2255987659;136256456357;49339018376;136424213032;182810120212
Onde está localizado o Fort Knox?;1089350364;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1039010621;1055775359;1064507323;1068957912;1152684003;1118175721;1068579523;1044779163;1227106185;1173875932;2321988004;2386498452;1064475203;1067596748;1606832874;1290348394;9232167971;5080598001;1034052053;1085291738;2124666996;1592478606;43796999042;32933198351;1079649019;1066891599;2724197222;1767238129;143203600794;143292159311;1088346345;1083034725;5546896955;2308827428;134453896454;136331434051;1089338380;1124801356;10485264971;2863675895;132543260199;134429594764;1145504998;1089373172;38094446400;4878151156;187244822875;-1;1128242445;1193287414;142017147808;7000995939;134127159793;214949893807;1145604080;1135547673;149341503472;9571487650;141389791931;150354513965;1180224228;1187788609;156058545295;183293965457;133657554419;147623904132
Em que estado dos EUA fica o Fort Knox?;28508593844;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2217636455;2191422359;2293639401;2401110977;2292776343;2327954357;2285247657;2213117174;2444824306;2421185349;3470749060;3488615611;2271630686;2407468280;2736723526;2598538597;9151677818;8967641426;2306489510;2283353106;3143021716;2606273494;44193807428;41058062137;2311895783;2259951682;3877705037;2767049774;142298681662;150195340241;2318775307;2314578705;5931110241;3325070742;134244245902;131472782813;2308722080;2368439979;10832060165;4537016466;145577702002;134729852561;2464519152;2481785614;40977253251;16244638977;154849660969;193731604166;2709846681;2599851767;143094862840;49914579710;143250235674;140595457085;2833631235;2822297264;150667052844;143446254679;151617738439;130233547303;3028306841;3066588150;140488606342;142158661331;139894442182;142677283020
Onde está enterrado Syngman Rhee?;854957688;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;924594725;913156368;962968955;908098369;944284765;980401922;901770224;921896406;1078184974;1115929623;2099404275;2012638457;911241906;928100357;1372571666;1403675449;8131814230;7916118767;944616154;950076321;1846850923;1818355281;39468910226;37372294522;978317515;947327136;2450529720;2434731130;132212179653;133193582396;1007409562;1066137377;5451321889;5076245496;134804772001;142734525290;1039738560;1064479421;10462053236;7656745784;133358454363;132661109126;1115063833;1125944375;34992112403;14699379902;168577329238;178308532457;1226935378;1263327541;132227319515;31417401901;141811748730;176196894396;1426887949;1359493715;148753870085;45701849700;142189334071;128980452584;1819473830;1814466559;139428380262;146919631326;139332627606;140454148714
Qual é o fuso horário de São Pedro de Atacama?;7748265489;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;4585451388;4418386278;4462257885;4570973682;5671256479;4582044948;4501329480;4529150881;4558883781;4680759124;5694082287;5763505403;4430564007;5712534482;5102530170;5062339644;11102292520;10979164960;4639229809;4465126901;5802135150;6591121342;58276178391;27636361044;4599631358;4524046220;6297601303;6003160124;132052444637;131565891032;4457013573;5586212260;9207977910;6862583427;132784059939;134550529098;4608424096;4510389433;14475853549;8294455604;133525092176;132747311746;5691289708;4691475250;44920178423;11921251991;134756288494;210262821871;4813270740;4546276036;137313341245;19827702322;143766594201;178360847810;4606705510;4657164271;178140008447;25383787695;137548779996;161879490807;4749263289;4769871644;138090698017;70752514996;131039824844;124260652506
A que movimento artístico o pintor do quadro As Três Dançarinas pertencia?;8636331014;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2928097366;2750019442;2913899170;2867010320;2993445373;2961807508;2931137104;2795949156;3121660820;3096584744;4269462787;3828127428;2954370129;2922749879;3405596289;3268465782;10250346741;8791539577;2904919803;2969826007;3871004748;3913496250;66234950782;52198919003;2976541406;2978783919;4601339022;4290025857;133677196579;132559171314;2901124383;2941323017;6908317368;5098281273;129717855815;136508747539;2935209613;2807818364;12440290043;6550014701;141408923560;134584326521;2833865451;2955019738;38947498352;11264419130;300588086289;207900227736;3019734660;3052819201;143890179410;15366062858;145675176854;149242971161;3012124692;3052171070;159972665719;24366904236;163526543746;195713460843;3157347635;3190847618;142592081955;71963467767;135820399398;150576359723
Que cientista é conhecido pelo Projeto Manhattan e pelo Prêmio Nobel da Paz?;130611393973;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1080542287;1097108173;1162184653;1146663104;1203241227;1212630945;1112117490;1145941686;1275606056;1328897834;2497628317;2525321493;1112127552;1088901427;1612035751;1662366350;8601338607;8792603922;1157092963;1128997321;2110619212;2163069228;41851227424;58884807789;1121334983;1206015617;2766882670;2571183575;135334255661;136474601604;1212758237;1242481460;5401965539;5315563718;138430325342;151215710308;1265850130;1300995628;10109000078;7827858366;132851300516;135037468444;1345121586;1327029959;36705306660;15773669588;161672231595;150732396994;1466751155;1448860905;142999462054;34317031497;143043526576;161056766316;1634476841;1593287658;143059080038;101311174472;149332569898;145562464549;2086997924;1971306935;134924411093;141001525586;141360130562;140233258904
Mostre-me todos os livros de Asimov da série Fundação.;28030879612;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1663296916;1649009520;1632525798;1666742908;1689249745;1711228212;1757349398;1672891291;1840659604;1772509631;3156102020;2979267455;1627419211;1648379247;2210982926;1777066033;10642281901;7983150138;1648292592;1635421089;2799596924;2310203100;61197189258;21126614830;1627141971;1657692198;3705914915;2564517775;135779200631;66760518350;1650321340;1620813269;6721882853;3517788455;135160523507;134227313938;1709555662;1664299841;11295011612;5908215027;131452076665;135208696916;1714804781;1698295253;40231942736;10295817241;171145125364;161822170621;1793055473;1887055700;149677052153;15640710728;141603490002;308749380393;2008558262;2031805587;143069313238;33273185941;150723483865;141752888829;2136932570;2221843438;141445056375;134360488006;141392577749;134213944185
Liste todas as cidades em New Jersey com mais de 100000 habitantes.;41151497579;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1353794865;1396306931;1395840581;1413106652;1495507925;1434695926;1372836976;1387806752;1565092892;1471508371;2748792968;2565167473;1420524668;1388684995;1913050154;1705124190;9840336785;7003467015;1357362309;1430839165;2548891665;2254814431;45128180000;41115890794;1401923991;1397883384;3312728570;2585814590;133521735223;135790289678;1433274607;1418696422;5905795100;3634537507;135235447460;136296092764;1443301989;1464602328;10663203919;4617120990;133030380618;133476380826;1445653508;1457726152;39109873786;9420071078;627576551622;171459523502;1436351117;1437415246;149774174223;14257266466;141943302537;152728701438;1475559927;1518693616;129904959292;21784678685;135196460636;137526376917;1568078385;1620377958;134360493859;68025114136;148225592115;129747652660
Que museu de Nova York tem mais visitantes?;48826083832;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1383809013;1440781477;1411867465;1415747494;1469231912;1459872502;1456243454;1381025218;1542321102;1492121656;3001455367;2887910960;1451755071;1436042008;1931085499;1780161833;10025074529;10224493042;1439361583;1612436475;2333029958;2235884216;44553377691;46601960265;1471543125;1401483675;2961446479;2953144979;130508564257;129807602631;1517301352;1495888183;5850406286;5526291054;135523038023;142539328495;1540507662;1595278413;10519256797;9516974862;146678960516;133398209697;1761610012;1727612262;37161213048;20020322671;229201696289;450147803396;1975054266;1886835092;142754873191;40324328285;142576112071;208265139972;1982299579;1707163738;129608290866;69024660885;142522025436;140914660902;2302928631;2240639587;131177260013;147957266213;130845807946;134146469507
Qual a altura da torre Yokohama Marine?;2349955290;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2316436228;2288570032;2367750772;2374176473;2448326233;2487888853;2287903186;2363299849;2527756683;2443405768;3613255730;3514176902;2512060277;2509576651;2786423025;2642117930;8404848583;8439571438;2491463300;2378970607;3361067785;2811455788;42014402095;39250563785;2400675910;2412190039;3893375823;2965749107;135575079232;149547075341;2492738404;2381486904;6103031759;3206064428;144127755590;141351760519;2426181743;2362545717;11296737413;3676246317;133256546187;134343174870;2412210800;2538849425;37389960903;5503497473;148483318772;181015364284;2524592600;2557969548;141865021417;21843557681;134813951978;209036773630;2512475809;2533915597;149043364800;46933434479;141542880778;130595153197;2520378224;2573944703;138571282343;140312462229;149462171161;142462166166
