;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
A proinsulina é uma proteína?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Quem foram os pais da Rainha Victoria?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;74;74;74;74;74;74;99;99;99;99;-1;-1;149;149;149;149;-1;-1;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;499;-1;-1;749;749;-1;749;-1;-1
Che Guevara teve filhos?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;499;-1;-1;748;748;-1;-1;-1;-1
O lago Baikal é maior do que o lago Great Bear?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;29;29;29;29;29;29;49;49;49;49;49;49;74;74;74;74;74;74;99;99;99;99;-1;-1;114;114;114;114;-1;-1;114;114;114;114;-1;-1;114;114;114;114;-1;-1;114;114;114;114;-1;-1;114;114;114;114;-1;-1;114;114;114;114;-1;-1
Kaurismäki alguma vez venceu o Grand Prix de Cannes?;24206;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;49;49;49;49;49;49;74;74;74;74;74;74;99;99;99;99;-1;99;146;146;146;146;-1;-1;196;196;196;196;-1;-1;296;296;296;296;-1;-1;396;396;-1;396;-1;-1;496;496;-1;496;-1;-1;746;746;-1;-1;-1;-1
Liste todos os livros de William Goldman com mais de 300 páginas.;28532;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9;9;9;9;9;9;28;28;28;28;28;28;48;48;48;48;48;48;73;73;73;73;73;73;98;98;98;98;-1;98;148;148;148;148;-1;-1;198;198;198;198;-1;-1;298;298;298;298;-1;-1;398;398;-1;398;-1;-1;498;498;-1;498;-1;-1;748;748;-1;748;-1;-1
Onde está localizado o Fort Knox?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;400;400;-1;400;-1;-1;500;500;-1;500;-1;-1;750;750;-1;-1;-1;-1
Em que estado dos EUA fica o Fort Knox?;41001;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;74;74;74;74;74;74;99;99;99;99;-1;-1;149;149;149;149;-1;-1;199;199;199;199;-1;-1;297;297;297;297;-1;-1;395;395;-1;395;-1;-1;495;495;-1;-1;-1;-1;745;745;-1;-1;-1;-1
Onde está enterrado Syngman Rhee?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9;9;9;9;9;9;29;29;29;29;29;29;49;49;49;49;49;49;74;74;74;74;74;74;99;99;99;99;-1;-1;148;148;148;148;-1;-1;198;198;198;198;-1;-1;298;298;298;298;-1;-1;398;398;-1;398;-1;-1;498;498;-1;498;-1;-1;748;748;-1;-1;-1;-1
Qual é o fuso horário de São Pedro de Atacama?;11571;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;29;29;29;29;29;29;49;49;49;49;49;49;73;73;73;73;73;73;97;97;97;97;-1;-1;147;147;147;147;-1;-1;196;196;196;196;-1;-1;296;296;296;296;-1;-1;396;396;-1;396;-1;-1;496;496;-1;496;-1;-1;746;746;-1;746;-1;-1
A que movimento artístico o pintor do quadro As Três Dançarinas pertencia?;17652;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;99;99;99;99;-1;-1;149;149;149;149;-1;-1;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;499;-1;-1;749;749;-1;749;-1;-1
Que cientista é conhecido pelo Projeto Manhattan e pelo Prêmio Nobel da Paz?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;99;99;99;99;-1;-1;148;148;148;148;-1;-1;198;198;198;198;-1;-1;297;297;297;297;-1;-1;396;396;-1;396;-1;-1;496;496;-1;496;-1;-1;746;746;-1;-1;-1;-1
Mostre-me todos os livros de Asimov da série Fundação.;28622;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;73;73;73;73;73;73;98;98;98;98;-1;98;148;148;148;148;-1;-1;197;197;197;197;-1;-1;297;297;297;297;-1;-1;397;397;-1;397;-1;-1;497;497;-1;497;-1;-1;747;747;-1;-1;-1;-1
Liste todas as cidades em New Jersey com mais de 100000 habitantes.;29853;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;400;400;-1;400;-1;-1;500;500;-1;500;-1;-1;750;750;-1;750;-1;-1
Que museu de Nova York tem mais visitantes?;28786;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;99;99;99;99;-1;-1;149;149;149;149;-1;-1;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;499;-1;-1;749;749;-1;-1;-1;-1
Qual a altura da torre Yokohama Marine?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;29;29;29;29;29;29;49;49;49;49;49;49;74;74;74;74;74;74;99;99;99;99;-1;-1;149;149;149;149;-1;-1;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;499;-1;-1;746;746;-1;-1;-1;-1
A nova série Battlestar Galactica tem mais episódios do que a anterior?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;29;29;29;29;29;29;48;48;48;48;48;48;73;73;73;73;73;73;98;98;98;98;-1;-1;147;147;147;147;-1;-1;196;196;196;196;-1;-1;296;296;296;296;-1;-1;396;396;-1;396;-1;-1;494;494;-1;494;-1;-1;744;744;-1;744;-1;-1
Quem é o jogador mais jovem de dardos?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Quem desenvolveu o jogo World of Warcraft?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;48;48;48;48;48;48;71;71;71;71;71;71;94;94;94;94;-1;-1;144;144;144;144;-1;-1;194;194;194;194;-1;-1;293;293;293;293;-1;-1;392;392;-1;392;-1;-1;492;492;-1;492;-1;-1;742;742;-1;-1;-1;-1
Qual papa fundou a Televisão do Vaticano?;15350;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;100;149;149;149;149;-1;149;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;-1;-1;-1;749;749;-1;-1;-1;-1
Quem compôs a música para Harold e Maude?;24633;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;100;150;150;150;150;-1;-1;200;200;200;200;-1;-1;298;298;298;298;-1;-1;393;393;-1;393;-1;-1;486;486;-1;486;-1;-1;734;734;-1;-1;-1;-1
Liste todos os membros da Prodigy;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;49;49;49;49;49;49;74;74;74;74;74;74;99;99;99;99;-1;99;148;148;148;148;-1;-1;198;198;198;198;-1;-1;297;297;297;297;-1;-1;397;397;-1;397;-1;-1;497;497;-1;497;-1;-1;747;747;-1;-1;-1;-1
Quem atua nos filmes espanhois produzidos por Benicio del Toro?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;48;48;48;48;48;48;71;71;71;71;71;71;96;96;96;96;-1;96;142;142;142;142;-1;-1;192;192;192;192;-1;-1;292;292;292;292;-1;-1;392;392;-1;392;-1;-1;492;492;-1;492;-1;-1;742;742;-1;-1;-1;-1
Qual subsidiária da TUI Travel vôa para Glasgow e Dublin?;7459;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;400;400;-1;400;-1;-1;500;500;-1;-1;-1;-1;750;750;-1;-1;-1;-1
Em qual país está localizada Meca?;39504;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;100;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;396;396;-1;396;-1;-1;496;496;-1;-1;-1;-1;746;746;-1;-1;-1;-1
Quantos idiomas são falados na Colômbia?;30789;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;400;400;-1;400;-1;-1;500;500;-1;500;-1;-1;748;748;-1;-1;-1;-1
Qual o maior estádio da Espanha?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;100;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;400;400;-1;400;-1;-1;500;500;-1;-1;-1;-1;750;750;-1;-1;-1;-1
Que surfistas profissionais nasceram nas Filipinas?;11911;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;200;200;200;200;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;-1;-1;-1;748;748;-1;-1;-1;-1
Quais são os cinco condados de New York?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;199;199;199;199;-1;-1;299;299;299;299;-1;-1;399;399;-1;399;-1;-1;499;499;-1;-1;-1;-1;749;749;-1;-1;-1;-1
Cola é uma bebida?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Quando a princesa Diana morreu?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9;9;9;9;9;9;28;28;28;28;28;28;48;48;48;48;48;48;73;73;73;73;73;73;98;98;98;98;-1;-1;148;148;148;148;-1;-1;198;198;198;198;-1;-1;298;298;298;298;-1;-1;398;398;-1;398;-1;-1;403;403;-1;403;-1;-1;403;403;-1;403;-1;-1
Onde é produzido o vinho espumante na França?;14600;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10;10;10;10;10;10;30;30;30;30;30;30;50;50;50;50;50;50;75;75;75;75;75;75;100;100;100;100;-1;-1;150;150;150;150;-1;-1;200;200;200;200;-1;-1;300;300;300;300;-1;-1;395;395;-1;395;-1;-1;491;491;-1;-1;-1;-1;716;716;-1;-1;-1;-1
