;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quem foi o orientador do doutorado de Albert Einstein?;43037109648;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;39796823340;39551681625;40815738187;40376429303;40262939791;39727937812;40078931458;39605522130;39821314938;40284399226;41198372691;41357947755;40008607293;39840016847;41240196255;40157411726;47393730282;46708889767;40318993664;39538033176;40769059769;40789079003;82347541198;97272410344;40455756520;41279805747;41530860098;41141664550;137152611580;141888225441;40426434490;40571943115;44164334173;44601553332;147125292039;156489488649;39795143559;40782736690;48140195374;48193608561;135076858322;157168232632;40134607034;40985291390;76920218318;74198375885;158377498756;153045350680;40845735278;40650002698;142853407522;136817788714;133775071714;144946456043;40867202478;40693608834;148041738982;143753208114;145262125390;146929544587;41918617729;40989257550;142830787698;133935430777;142304025676;146813314183
Em que cidade Sylvester Stallone mora?;8043635912;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7783514612;7833614427;7801711075;7896756103;7840058400;7881048419;7847910659;7870048429;8029048191;8029816951;9114535587;9145204156;7903267758;7886026961;8331726644;8272631388;14881563702;14968516185;7883771718;7930421340;8843383382;8773912837;48116426048;45913672567;8008061794;8036147608;9232146888;9260234938;143092698397;139634253086;8018394786;7959256214;12514419380;12006242567;147540387396;145659158066;8085714796;8046560999;16645457512;16845520657;139200754604;139567219633;7862207213;7805329419;44700477921;37837857383;213166155061;225909691992;7813582361;7867090727;146203642781;74497933301;160908588425;131222531058;7709782352;7861436634;168337671863;158967938241;155258493889;146991975023;7991648112;7669405409;146010762360;152514785500;153149208022;152615868326
Qual a moeda da República Tcheca?;10724144429;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10380921273;10286613356;10380910633;10414578681;10359740164;10299385730;10270539702;10342109248;10620359131;10392408056;11774570329;11848677632;10373701836;10618691409;10999900563;10690606297;17645743999;18105479518;10262840778;10389978385;11290755302;11036349135;73728178908;51900700174;10361846316;10295539838;12223359738;11533567230;145472181889;137123026720;10460007367;10573369829;14403696678;13687821113;143515186231;152010694119;10461840465;10453192750;18893216692;16929389552;142494006652;142196957545;10463206835;10526412516;55576329111;28651526757;-1;230847482113;10521433730;10642620445;150172077103;44113033545;145447310035;169456941088;10632153067;10696933921;144105342441;76177772914;149894223459;154338282835;10624868347;10569764156;142810920613;154119118420;142454062460;156498226649
Sócrates influenciou Aristóteles?;8497099559;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7306318234;7309507067;7564317225;7535742325;7607384940;7553469404;7364112752;7329321409;7742790689;7591189816;8834383851;8722112672;7367422539;7364639510;8024050331;7912120372;13785020514;13600503742;7370052521;7366518810;8405768215;8139837642;59687719907;43138930889;7386032038;7447128504;9208176946;8266320152;142527317133;150600035662;7332866189;7347257555;12567210915;8980895358;141059717382;140111471865;7346040571;7346421787;17005056859;10631014113;151531833913;142480468928;7413724762;7392956305;46640887305;13641016146;187103629821;221927185154;7448179899;7413272949;154581548675;17000780440;147309965970;150172586804;7472543787;7519147664;146517522093;22031258659;147560255899;165489759161;7423770263;7467648408;156720593031;75018935713;147245561728;298964038803
Qual o fuso horário de Salt Lake City?;8795091226;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8589059386;8573501565;8767055561;8490808888;8594807062;8602666828;8757918964;8506370685;8767987257;8730351479;9836791907;10023568451;8534400561;8653947732;9368617777;9283488633;16564777016;16400473443;8607730554;8781486851;9801731118;9781432956;46145824584;64560724008;8765894003;8541873316;10273351018;10388294332;144819627805;144080273918;8935373275;8779035050;12716787553;12774979482;151016067355;150264223379;8864361558;8809453904;17329891368;17215788459;142383040833;141385813304;8873755258;8985733774;45078309708;44285147276;158417269019;153557654327;9087184834;9209006179;136440482818;136539506785;143002909813;136759661192;9076590615;9162849054;137072135856;149542550925;145065432730;151387781050;9231868015;9255479035;155148417152;156690627264;148697305851;155677186559
Quem é o filho de Sonny e Cher?;23776154009;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;14571897105;14466262622;14499487403;14491670770;14525646128;14517911040;14667998597;14661714202;14855679200;14609433027;15790680756;15603735708;14691166889;14709666881;14941276688;14870296680;22564030628;21213219612;14516292399;14633173231;15608158979;15026393270;82017939423;50955999201;14550446655;14631932867;16325630442;15148702714;142402025083;142667454044;14818188728;14641775596;19258101958;15484141558;142687247641;144548224100;14546857383;14868498929;24085274854;16140472556;157049442921;142521905644;15030132549;15104097368;52292086637;20111792341;191841027869;233153943856;14972046908;15154628161;152507973439;25595283307;149975702412;149037459983;15079256490;15434875800;145658781035;59473709177;144053106661;140264230896;15486501236;15183680028;148262278385;145105321971;145927091744;148978463405
Em que cidade está a sede das Nações Unidas?;49761128448;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9919275550;9806523694;10010006945;9914191612;9916574404;9995962164;10036290285;9848544044;10077659048;9879118757;11487226908;10984233833;9748003134;9889926076;10383644338;10168190332;18153567520;13830676076;9906240455;9890821757;10874259302;10384876970;52337290397;23605750774;9999453808;9991771182;11579861747;10466088502;150534078226;80080608201;10010344276;9948383136;14387606352;11439445410;143091344637;143175730235;10012695725;9961218033;19710282990;13794253416;153915747827;142664318806;10080581766;10082367362;45806670345;23724311195;260446477456;-1;10058000577;9963770461;158042633318;45866321084;158536634644;-1;10027801682;10201267316;159146412867;143245300355;145184803442;152192680859;10071767912;10085633011;142795566975;150400607823;143025894761;150212371826
Quem é o fundador da Penquin Books?;51300816003;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;51241622890;51295526468;50399157042;50535729521;50618562781;50461826738;50656079651;49988322395;51513637603;51506993055;51828672395;51651107135;50729219812;50892240200;51042769703;50587153901;58345450030;57065198930;50594694628;50690820546;51301047315;51340148624;89694652504;87120280897;52737536105;51747925173;52453290356;51508477796;143379531265;146445550881;51788847354;51815862504;54671354348;53552987418;146011973296;142941522730;51901369488;51617086258;59164278731;55101161780;160140304312;147080698763;51828265497;52058208968;86467824416;61658014758;153262865899;158582858904;51019494767;51418765488;139424928210;87863399010;136745774163;148396551038;50548636300;51293265245;136922489491;136869355321;146281213690;138039116419;50817884686;51988482858;147271293122;137603377055;142895947875;147235246173
Quando foi fundada a Jack Wolfskin?;7405488982;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7447985840;7378448562;7441417573;7441545296;7528671499;7554369025;7504939758;7502373872;7645306198;7606843199;8688263195;8753635976;7512136246;7491726701;7881308730;7735248075;15015388869;14532266074;7498764541;7523716233;8411601305;8053962583;48427306416;46854107952;7462819287;7515206661;9095476339;8634045882;147263901696;147259149203;7511522381;7577281437;11700007932;10215287613;139982992986;147669007538;7575787089;7454501456;16011863339;12011314856;139102758605;139759279002;7449353055;7502698546;44758817228;19804923519;189277192794;73815225957;7500665370;7516128424;146532143157;44937502819;160822153474;168592819905;7643616996;7637763720;146090664719;132234419785;146740591664;132096830376;7486633098;7625396327;130414242169;146215056173;144835928182;145863721596
Quem é o prefeito de Rotterdam?;24568959694;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;24735951785;23819035579;23886404997;24408991306;23993040190;24572164059;24212732200;24134530353;24402949789;24544012763;25050906402;25112755107;24207876795;24083808276;24817798715;24637966855;30434852859;30629778599;24282260906;24391318353;25020416422;25531494068;61799783461;61740918783;24396285890;24295183569;25418644495;25468211839;154064773840;145567718384;24290206395;24150761668;28455242584;28252598495;146117176523;153496440958;24752364808;24389974002;31828026454;32148362745;151278220198;156627301879;24982094785;24740131246;59342333510;60325771083;225665759365;167328900819;24247345167;24512069404;147900237150;140680133071;141253441721;163085421294;24794710143;25070767059;145163632845;141000719028;141605699864;142966618141;25155020708;24352463007;150178481238;150325111947;146118153680;154557233006
Liste todos os oceanógrafos suecos.;5825454461;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;5765586261;5795173719;5762169308;5750934827;5752709290;5654241764;5797265754;5755925073;5725783277;5813924051;5763242092;5770988884;5776196208;5764447914;5617022686;5764316971;5708048559;5784322017;5701534481;5715859868;5771755273;5640561646;5735587866;5733725175;5731936279;5628526545;5718341829;5760972560;5753148287;5835034180;5772525524;5723923751;5651358691;5809718866;5739364204;5726425705;5705737866;5672930622;5739753289;5649826923;5673060082;5663518766;5761932722;5744152758;5692189187;5670655183;5659063761;5684698519;5729475959;5667381641;5760124859;5742043695;5748271009;9349006377;5782031182;5631499441;5737609483;5648019614;5828244261;5765495748;5763112563;5765746719;5685822193;5782005901;5809210898;5769105932
Mostre-me a autobiografia de Hemingway.;12867394236;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12476767666;12470565265;12360257101;12455659806;12506642483;12467126703;12307820786;12408794914;12638938829;12431503472;13507810654;13457796148;12541086270;12360330748;12930982090;13025150769;19263633560;19260844597;12435947083;12348666688;13241471232;13430341246;52113527926;52591556465;12537246553;12609694663;13549773001;13908137946;144729311028;148344988967;12668439350;12539492246;16448754770;15533605307;153240753200;138041070165;12424036243;12584142415;21122550921;17608845625;152227865194;140777504253;12482036985;12667677634;48853710319;27664125726;152887368301;-1;12743767049;12535788032;153613124006;47753556918;157428223830;169436042837;12461534150;12544667683;140356803344;80972541745;146344886389;176012783892;12546615173;12610939723;173199720394;150453192849;151685556322;143950102934
Quem são os pais da esposa de Juan Carlos I?;16518810931;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10372473189;10300555675;10438263772;10273882543;10368022890;10411603953;10337280492;10397225518;10586028752;10490761090;11678296290;11746603322;10276942989;10334790047;10786707516;10582766131;18773591932;17806315266;10373943205;10378896584;11393322034;11060457377;68482883997;70616854436;10399982574;10459094905;12056846670;11625480387;144630401692;144560833159;10539962469;10559871679;14238613556;13817555762;143621810272;143970941279;10627386808;10649652282;18721729102;17781044368;153833936668;153262187861;10592823108;10537285054;47192016745;32691220673;186773426506;254516812396;10532339481;10607326965;147584495244;51540657706;156521335172;142318992061;10723978952;10646084254;134471204861;174272070611;151725112757;164597476384;10611849786;10555338819;150716125306;143444970246;150104325446;155981150650
Tesla ganhou um Prêmio Nobel de Física?;12315897309;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10352071452;10154566773;10315270909;10172217485;10298400367;10249128731;10194005570;10185886390;10385238605;10639992280;11515636659;11681279019;10133344743;10168561042;10696811572;10796985874;17806647345;17550961272;10367078851;10205130784;11251069029;11175421042;46971760756;45462763416;10461204372;10210122329;11750081210;11408533193;133387896616;143699940158;10264168100;10386361532;14327860212;12121822186;143332525933;141062641491;10534405382;10399026778;19149276335;13609551313;141570342818;143204326435;10275759696;10490474649;43088397813;17768255048;155037718424;239826476458;10405260339;10338559055;141937095167;21796930377;135999972479;187656900217;10418782499;10321935746;143012367397;21938317106;143377723777;152706930828;10566775039;10482711308;134283482900;22475151747;142643226334;140398040430
Quem é o jogador de basquete mais alto?;7961438576;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6573797722;6658957563;6555374768;6568390931;6584911685;6596477308;6652964523;6614643568;6626025594;6530992686;6663780808;6591975621;6612763456;6621634765;6633889691;6631381049;6564193867;6615846549;6649651774;6647831932;6727031432;6563007482;6634065111;6760813266;6540781673;6621113024;6553139103;6675375233;6590423390;6521468343;6644962614;6663151032;6582323437;6570033225;6734455500;6656404446;6607917980;6651006825;6695500566;6619396827;6605036020;6705834899;6508197489;6546622638;6669212896;6628856186;6590236017;6542576879;6581487939;6723309408;6707555614;6623483739;6556396758;10793055376;6625333163;6593696439;6735493482;6662055902;6582073807;6642974775;6651446337;6605580631;6712609812;6602996142;6681207612;6564090857
Qual cidade tem menos habitantes?;7725995856;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7641507764;7587597882;7672609028;7667261403;7535902273;7545603947;7559509219;7786214869;7531897978;7706849315;7687744194;7783187397;7682533479;7641163703;7638791128;7488579496;7731319094;7670644276;7690840013;7686429893;7675107075;7594619083;7510839612;7629520516;7671174594;7587664278;7689150064;7751719774;7680822601;7642876541;7692175283;7640466937;7658511559;7720367729;7814345231;7630572119;7640516134;7738299065;7659527689;7753409096;7839026530;7784082142;7537208856;7694521346;7720544676;7818131131;7631739969;7678011489;7613443551;7621981919;7777273977;7727416191;7681438678;12139369609;7672460074;7618655490;7620347582;7716889906;7692609641;7852643012;7644445530;7565967060;7717011910;7606629012;7748408607;7740078000
A proinsulina é uma proteína?;6076783021;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;5891998768;5858898598;5947872719;5758053230;5774688200;5828734573;5880203105;5754580717;5882460921;5721239456;5844267200;5923745998;5881860966;5760882913;5935012956;5896947179;5844786575;5866935384;5903509143;5937856487;5885164559;5830409942;5928252406;5917777928;5932407512;5892988159;5713211164;5892994854;5784905967;5844883442;5848030974;5946941397;5867577280;5854840207;5704828780;5793659927;5864116596;5833406370;5889508607;5867576009;5924491340;5887912586;5910195850;5850178637;5961324133;5888964963;5800049169;5752735140;5870723751;5850405238;5928487734;5841427062;5859741464;8691877146;5850943721;5841689974;5833795098;5879122695;5899267897;5951347496;5892865261;5882860996;5931132813;5871141818;5908863052;5867523508
Quem foram os pais da Rainha Victoria?;10920643998;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10719413578;10680030620;10754619536;10727968382;10919795129;10754446470;10604400271;10809568128;10947802665;10799732101;11780785280;12048400768;10830012687;10713400334;11305365193;11172950833;17881608877;17579761852;11091503271;11073465986;11791971107;11580821091;49483776189;47520434303;10911254450;10824405958;12297939085;12001756827;137931820342;139092001687;10995933874;10767496933;14702550917;12740135562;137665492730;151397378473;10890722714;10945636700;20464260032;13759769997;155643119377;142726637488;10954102473;10987825054;47826542871;16643506236;232848177230;158263068716;10758963726;10690520310;145933992263;21368013776;159679248509;173307504886;10859476182;10852128528;145839360054;30765227656;144947363503;262662103698;10978393283;10903407356;139245370480;51991892490;152263534724;149438990303
Che Guevara teve filhos?;11032927953;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10637600739;10706571748;10821690213;10805521937;10806737964;10870609631;10721901724;10816755105;11024559030;11063453663;12100957690;12014371921;10849585160;10699469547;11197268456;11357916799;17966202975;17817243041;10864824034;10807981164;11804029158;11600125806;50714875463;49545667479;10782476867;10915614877;12446021573;12088245852;139383532133;138525213569;10999497234;11004944033;14967347445;14792112672;143766363063;131579095919;11033578381;10917228106;19850665916;17283993202;154686380110;153104774464;10958727810;10995916264;48343871358;24502807977;-1;153349115743;10932677156;10984942690;158041936067;43235308576;159126762708;170853935221;10905335279;11004832899;140311455673;54991274019;151010026238;140704347243;10970952337;10935594837;146221061306;158704080537;150582811030;150750819917
O lago Baikal é maior do que o lago Great Bear?;7524063661;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7326859567;7297615167;7364180788;7462287626;7443792280;7524386849;7370566560;7387843562;7648592833;7664609479;8713356580;8664933709;7437606856;7365263965;7901269773;7938641226;14806365060;14692034248;7496927906;7398397415;8594357970;8292949314;50140159611;47353519976;7476631394;7460978579;9270841757;9060824715;141609401851;149303952863;7550288893;7469350158;10297792555;9873871974;148748649492;140847212149;7471493158;7403692713;9897367930;9682701818;147804814275;140671062490;7425519394;7443826163;9986580902;9997579049;153350939924;141115572530;7483591656;7403904479;10216822268;9768362729;141196766569;152768337251;7479007170;7483130504;10036479323;9698239589;133062389198;149321739669;7511246832;7572497582;10085735288;9768277696;142688411357;143179945942
Kaurismäki alguma vez venceu o Grand Prix de Cannes?;35407800374;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12161432053;12054747975;12197620929;12207096803;12184599571;12252821993;12171790379;12023378707;12220064113;12320519226;13297203005;13249364009;12062715715;12243779699;12671807789;12486682509;19783182328;16699909891;12197546379;12102376954;13314718995;13189892586;53574143325;34927447119;12302613605;12304188118;14000943363;13463283404;151471837927;84564521458;12264347263;12290620531;16639667709;15897795639;145335668664;144539697520;12335283727;12426963004;21890843198;17898857067;144168894598;145185675229;12330275328;12405746653;50245830337;25012426595;162432617687;151030973836;12360761304;12395104017;161554349742;42124351911;148711413271;293758285861;12552917214;12573764150;147971804217;55241727388;161534845926;210609659553;12532773773;12646377467;144898781974;152471810403;153581389277;166374469570
Liste todos os livros de William Goldman com mais de 300 páginas.;29128524288;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9430999278;9501576110;9463665342;9521186733;9490650850;9576764500;9523782289;9457051903;9609753751;9705560154;10621282390;10557034827;9534098354;9409130950;10005454279;9950002513;16408167653;16362643058;9568404097;9550566589;10839547741;10521056666;66345057506;24241230210;9522530491;9588888054;11610170866;10796938378;140152344349;81227225733;9642540429;9614332379;14121905549;11947724596;142727207686;143565464693;9533667716;9541554636;19058279298;13508392447;141365741271;151672803750;9614079578;9625827669;50373015486;16777053227;237834587689;172996479602;9744409274;9688337636;156168918149;21583155502;144363519610;177006648806;9932228480;9862048680;157929517689;28359311315;150426241448;196325383785;10278747028;10436825057;144395777380;57592390333;144611630372;191072589911
Onde está localizado o Fort Knox?;8008671116;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7840209262;7884648275;7915076948;7829873833;7880501683;7872786421;7878560462;7834808834;8089180413;8001450092;9117247511;9243549802;7842628302;7915976205;8343631256;8043335346;15964726731;11766773490;7818744365;7933302371;8825637741;8349057305;50539351192;39759568214;7926275510;7854730649;9566108644;8400573199;149904432975;149947003896;7894416432;7914320088;12346828882;9025747363;141319126200;143145886394;7924716491;7957507652;17306961166;9617883758;139402019212;141142395092;7953259989;7870984334;44787468589;11658855699;194022525033;-1;8007336047;7925393338;148794194634;13760330813;140846231620;226066404045;7957778459;8028208590;156135249966;16792332653;148120973790;157151269438;8084879317;8072836094;162736615325;190081026787;140454872546;154352453031
Em que estado dos EUA fica o Fort Knox?;43113126694;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12093330419;12039812574;12451739709;12284723520;12222213632;12280799036;12167205741;12206215750;12913489350;12613592554;13594971945;13751900413;12360327293;12359814441;13005823168;12614625900;19480724568;19164901441;12246382712;12251309500;13497234473;13018297819;54580535003;51389796040;12238695146;12296073176;14072331670;13079793896;152496442209;160270368852;12251727151;12378869476;16119466109;13656753597;144407276036;141624480234;12335249317;12439994045;21172312847;15017193046;155614565301;144847539550;12470971491;12669726347;51574074780;26445070887;164998820944;209391786823;12817417276;12729180263;153169336199;60147333376;153279062382;157124063304;12899253125;12845139937;160775510281;153578868581;161787821701;140368770062;12943278464;13053275938;150595450373;152236255052;150039318085;152763655369
Onde está enterrado Syngman Rhee?;8133303496;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7704228500;7802180889;7830078565;7716169976;7784434342;7952016356;7691605902;7773003812;7940368790;7988333676;8862791768;8732143071;7742073453;7721164191;8094139890;8154388254;14905775902;14838458255;7668980688;7658694075;8653444542;8566893284;46290253370;44187195084;7759432619;7749488158;9334085353;9278727428;138894448261;139849424470;7949815480;7894004185;12443658464;12029702010;141501833205;149402390622;7855985775;7910424697;17487344816;14700433538;139973252766;139215155364;8033862839;7942688133;41974920881;21711682460;175247278557;188167056082;7972423752;8098896990;138919428537;38377278968;148594568321;186905770823;8276799959;8210214166;155416799985;52680592266;148821665229;135663394748;8810809001;8617598336;146072497960;153708946340;145991181169;147121959820
Qual é o fuso horário de São Pedro de Atacama?;17918689711;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;13159435684;13143270309;13117519766;13198586144;14305193269;13417228767;13201886563;13164339583;13218879975;13356135521;14403740565;14521673727;13131889467;14482460234;13897073310;13805672572;19768270843;19743264996;13284276436;13080423891;14811878685;15671028008;67341375085;36449215137;13201369075;13313986546;15309074704;14882698028;140809995498;140297985081;13121272884;14369640859;18168942606;15880441802;141737173692;143312895561;13242728182;13228276220;23481042339;17230722905;142335419093;141507740611;14366265312;13449848116;53757497793;20689246599;143556073920;223114000526;13572053348;13207991201;146260696911;28708707207;152543955816;191833519598;13245723937;13430017273;186931848812;34264796371;146424927091;170625049822;13638885331;13456235538;146897967051;79653518654;139825858120;133111764507
A que movimento artístico o pintor do quadro As Três Dançarinas pertencia?;19154286998;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11661828228;11561235641;11558736421;11565828781;11683516032;11594038657;11614031716;11544581424;11839258505;11778826305;13040480777;12528334831;11699831038;11730048617;12183292251;11848180327;18870724720;17406337523;11583422554;11755771346;12687218639;12614697741;74983128956;61066389079;11604020448;11609488761;13422384578;13070720415;142527025552;141361832377;11633501448;11577283867;15620285508;13871653910;138508482984;145175679192;11642960982;11552606717;21182968687;15302736483;150316519240;143341855279;11597980235;11677181221;47818881633;19978479136;-1;221672133168;11629678155;11728336362;152639584269;24060836101;154321911519;162714094927;11685687799;11769360798;168807219523;33178700161;172412314498;204402873608;11833901823;11865635289;151394518092;80799603403;144646496974;159414235909
Que cientista é conhecido pelo Projeto Manhattan e pelo Prêmio Nobel da Paz?;139956148012;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9875554575;9825611044;9899361306;9784641163;10044790912;9909085039;9941775983;9931327512;10170092706;10091490396;11255487018;11267495420;9951483496;9880613575;10526264853;10441207056;17587195621;17607469082;9935264745;9912022534;10892444393;10938347968;50617880152;67713125842;10003388269;10122373461;11668734878;11508680058;144351889457;145511444146;10101988729;10104909420;14330646776;14267680998;147318124257;160049118345;10156171041;10115572691;18943956989;16761126196;141697460272;143979048243;10162932424;10141806867;45878064120;24805123437;172998796997;165111476683;10174718212;10261497234;151962016879;43347107289;151919379888;173446755434;10365988633;10416386656;151995875754;110187783607;158269390731;154401548327;10848892241;10744114590;143762873953;149959372339;150308916405;149130194985
Mostre-me todos os livros de Asimov da série Fundação.;36867094958;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10244465990;10194084938;10212184336;10266885789;10344059191;10300997079;10435584600;10347141395;10549042657;10472608811;11933533624;11758051179;10370031980;10312235212;10865442497;10608422690;19476523469;16714489205;10401058159;10129570788;11658482928;11078609750;69945866493;30064495850;10293952105;10419188586;12498658472;11203288855;144726215985;75699556863;10331549574;10132451875;15537247619;12406168914;143792754377;142791159437;10249235016;10280332783;20162775574;14923992602;140230358940;143843108935;10392556078;10181246281;48878300631;18880611950;179862593008;176332920884;10492607260;10381774871;158349308270;24232816845;150287021216;-1;10616854248;10575645043;151805332046;41988582456;159432679258;150339914759;10639737338;10885969116;150035475321;143113580339;150093431572;142858451303
Liste todas as cidades em New Jersey com mais de 100000 habitantes.;50023156307;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9801894594;9765539926;10590033274;10223140744;10452623346;10354731374;9933542412;9825085843;10238172459;10014622372;11395038666;11127021387;9758025770;10001897019;10471227145;10169065016;18493878094;15579257897;9731668030;9926605461;11157562826;10894405071;53775475633;49559667386;9907581679;9920259330;11832413118;11032965519;142053607741;144452416273;9808103481;9948874921;14418340814;12205051808;143829336893;144742171490;9807847975;10022338913;19188188564;13289846658;141533081560;142120056512;9963901845;9987873056;47700404867;18087066100;-1;186452906501;9853688781;9838823330;158336479680;22968947271;150615251165;171649516865;9999130622;9968457612;138462928554;30360219304;143843431877;146161135624;9976030443;10148253839;142988185199;76744846989;156845349622;138468306482
Que museu de Nova York tem mais visitantes?;58752418420;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10299910028;10474871685;10462206623;10531329766;10582945351;10535505565;10307060870;10238891904;11098298134;10826161631;12268269289;12225732349;10319350711;10366012417;11102522739;10956677872;19222153489;19621889854;10285221876;10592577385;11631341637;11584363649;53758708878;55927630096;10421035936;10380748219;12338330647;12472467395;139384503240;138822662011;10528543798;10433698304;15139521542;14755425550;144584934291;151503644330;10461811601;10543368251;20075780651;18916910990;155696288884;142404051059;10673096776;10661472114;46539604221;29396298675;242613500890;-1;10814462566;10771472298;151656943839;49671489930;151495875688;217160158304;10950575764;10595416959;138579867734;78422925788;151572677111;149939485433;11270538810;11167562182;140156752113;156984140655;139820438072;143098034335
Qual a altura da torre Yokohama Marine?;10596512220;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10625584485;10602067599;10682740242;10602394591;10715473306;10762829176;10490560722;10639807869;10866783857;10892816981;12001219188;11832565490;10835648071;10899017128;11167271249;11015628225;16692550946;16764390349;10807835109;10688195956;11569797573;11178754463;50365758944;47659074579;10770563507;10738726345;12277636707;11314157009;143909518736;157870237069;10862636629;10768075215;14491461139;11546792524;152621968306;149764284802;10897274775;10750153971;19575232085;12004971095;141598781179;142807029382;10962299789;10928945092;45917959693;13849695580;160972478120;201103059652;10799897245;10841543438;150153752764;30238500094;143193233527;217473756121;10883514510;10798118999;157472699532;55238227437;149875414884;138936397249;10820259113;10801145408;147039519357;148658994653;157805349303;150835369963
A nova série Battlestar Galactica tem mais episódios do que a anterior?;9286723248;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9462126840;9356271896;9602263789;9477016865;9530189308;9606111502;9328206203;9404192029;9565132257;9511153445;10914584335;10614284788;9482788128;9226990260;9989673577;9676884938;16037440270;15927226633;9291485022;9327186440;10252045567;10211108298;49005535967;47930484110;9353007799;9221488605;10942431277;10269288238;137947544544;150943555461;9402820073;9481956156;13394644683;11293923731;145103868850;144796148059;9462744024;9478433385;19016507663;13069840437;153775844469;142249054472;9276574655;9510951171;49090058676;16610286876;134326773034;184873749783;9322515309;9570720266;170208534451;21850261102;170589681922;161440770159;9349783670;9476980682;156681593401;29359074500;177823848728;256708392316;9416707671;9480286841;147366143518;77182946301;179680619202;150446526966
Quem é o jogador mais jovem de dardos?;6551719628;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6577509122;6470895863;6529884830;6407037492;6386990809;6408423221;6559552096;6468536461;6583563201;6523106645;6526963445;6355327598;6553654828;6560157695;6435846751;6509479646;6557152689;6578412861;6538333509;6507019020;6490210805;6528929141;6457345594;6542011312;6546727404;6515021379;6448650848;6632217383;6508741329;6542194327;6585106849;6438766586;6611798334;6395491344;6482814195;6493597860;6449069325;6540268831;6526642829;6550031053;6535478130;6559240248;6543564908;6593339748;6509463181;6400236549;6496358910;10339269739;6493431747;6510164080;6421056259;6517346057;6668374316;6408402224;6515505509;6445914241;6570317754;6445855181;6454685175;6547597451;6476272498;6421779505;6525873375;6400330153;6515379665;6526954558
