;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Liste todos os membros da Prodigy;1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;0;2;2;2;2;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;2;2;0;2;0;0;2;2;0;2;0;0;2;2;0;0;0;0
Quem atua nos filmes espanhois produzidos por Benicio del Toro?;0;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2;2;2;2;2;2;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0
Qual subsidiária da TUI Travel vôa para Glasgow e Dublin?;0;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Em qual país está localizada Meca?;10;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;0;0;3;15;3;15;10;10;3;3;3;3;10;10;3;3;3;3;10;10;3;3;3;3;10;10;3;3;0;3;10;10;3;3;0;0;10;10;3;3;0;0;10;10;3;3;0;0;10;10;0;18;0;0;10;10;0;0;0;0;10;10;0;0;0;0
Quantos idiomas são falados na Colômbia?;0;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0;7;7;0;0;0;0
Qual o maior estádio da Espanha?;7;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Que surfistas profissionais nasceram nas Filipinas?;25;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0;0;25;25;25;25;0;0;25;25;25;25;0;0;25;25;25;25;0;0;25;25;0;25;0;0;25;25;0;0;0;0;25;25;0;0;0;0
Quais são os cinco condados de New York?;5;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;0;5;5;5;5;0;0;5;5;5;5;0;0;5;5;5;5;0;0;5;5;0;5;0;0;5;5;0;0;0;0;5;5;0;0;0;0
Cola é uma bebida?;0;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quando a princesa Diana morreu?;1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;9;9;9;9;1;1;9;9;0;0;1;1;9;9;0;0;1;1;9;9;0;0;1;1;30;30;0;0;1;1;0;24;0;0;1;1;0;24;0;0;1;1;0;24;0;0
Onde é produzido o vinho espumante na França?;0;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0
